CNN,PRIMARY_ST,CROSS_ST,Type,DIRECT,DAY,DATE,DAY_OF_WEEK,DAY_OF_MONTH,Month,Year,ROADWAY_CLASS,DATA_SOURCE,VOLUME_ADT,VOLUME_AM,VOLUME_PM,85_PERCENTILE,AVG_SPEED,AUTO_APPROACH_VOL_E_AM,AUTO_APPROACH_VOL_W_AM,AUTO_APPROACH_VOL_N_AM,AUTO_APPROACH_VOL_S_AM,AUTO_DEPART_VOL_E_AM,AUTO_DEPART_VOL_W_AM,AUTO_DEPART_VOL_N_AM,AUTP_DEPART_VOL_S_AM,BIKE_APPROACH_VOL_E_AM,BIKE_APPROACH_VOL_W_AM,BIKE_APPROACH_VOL_N_AM,BIKE_APPROACH_VOL_S_AM,BIKE_DEPART_VOL_E_AM,BIKE_DEPART_VOL_W_AM,BIKE_DEPART_VOL_N_AM,BIKE_DEPART_VOL_S_AM,PED_VOL_EAST_AM,PED_VOL_WEST_AM,PED_VOL_NORTH_AM,PED_VOL_SOUTH_AM,AUTO_APPROACH_VOL_E_PM,AUTO_APPROACH_VOL_W_PM,AUTO_APPROACH_VOL_N_PM,AUTO_APPROACH_VOL_S_PM,AUTO_DEPART_VOL_E_PM,AUTO_DEPART_VOL_W_PM,AUTO_DEPART_VOL_N_PM,AUTP_DEPART_VOL_S_PM,BIKE_APPROACH_VOL_E_PM,BIKE_APPROACH_VOL_W_PM,BIKE_APPROACH_VOL_N_PM,BIKE_APPROACH_VOL_S_PM,BIKE_DEPART_VOL_E_PM,BIKE_DEPART_VOL_W_PM,BIKE_DEPART_VOL_N_PM,BIKE_DEPART_VOL_S_PM,PED_VOL_EAST_PM,PED_VOL_WEST_PM,PED_VOL_NORTH_PM,PED_VOL_SOUTH_PM,AUTO_APPROACH_VOL_E_MID,AUTO_APPROACH_VOL_W_MID,AUTO_APPROACH_VOL_N_MID,AUTO_APPROACH_VOL_S_MID,AUTO_DEPART_VOL_E_MID,AUTO_DEPART_VOL_W_MID,AUTO_DEPART_VOL_N_MID,AUTP_DEPART_VOL_S_MID,BIKE_APPROACH_VOL_E_MID,BIKE_APPROACH_VOL_W_MID,BIKE_APPROACH_VOL_N_MID,BIKE_APPROACH_VOL_S_MID,BIKE_DEPART_VOL_E_MID,BIKE_DEPART_VOL_W_MID,BIKE_DEPART_VOL_N_MID,BIKE_DEPART_VOL_S_MID,PED_VOL_EAST_MID,PED_VOL_WEST_MID,PED_VOL_NORTH_MID,PED_VOL_SOUTH_MID,AUTO_APPROACH_VOL_E_WKD_AM,AUTO_APPROACH_VOL_W_WKD_AM,AUTO_APPROACH_VOL_N_WKD_AM,AUTO_APPROACH_VOL_S_WKD_AM,AUTO_DEPART_VOL_E_WKD_AM,AUTO_DEPART_VOL_W_WKD_AM,AUTO_DEPART_VOL_N_WKD_AM,AUTP_DEPART_VOL_S_WKD_AM,BIKE_APPROACH_VOL_E_WKD_AM,BIKE_APPROACH_VOL_W_WKD_AM,BIKE_APPROACH_VOL_N_WKD_AM,BIKE_APPROACH_VOL_S_WKD_AM,BIKE_DEPART_VOL_E_WKD_AM,BIKE_DEPART_VOL_W_WKD_AM,BIKE_DEPART_VOL_N_WKD_AM,BIKE_DEPART_VOL_S_WKD_AM,PED_VOL_EAST_WKD_AM,PED_VOL_WEST_WKD_AM,PED_VOL_NORTH_WKD_AM,PED_VOL_SOUTH_WKD_AM,AUTO_APPROACH_VOL_E_WKD_PM,AUTO_APPROACH_VOL_W_WKD_PM,AUTO_APPROACH_VOL_N_WKD_PM,AUTO_APPROACH_VOL_S_WKD_PM,AUTO_DEPART_VOL_E_WKD_PM,AUTO_DEPART_VOL_W_WKD_PM,AUTO_DEPART_VOL_N_WKD_PM,AUTP_DEPART_VOL_S_WKD_PM,BIKE_APPROACH_VOL_E_WKD_PM,BIKE_APPROACH_VOL_W_WKD_PM,BIKE_APPROACH_VOL_N_WKD_PM,BIKE_APPROACH_VOL_S_WKD_PM,BIKE_DEPART_VOL_E_WKD_PM,BIKE_DEPART_VOL_W_WKD_PM,BIKE_DEPART_VOL_N_WKD_PM,BIKE_DEPART_VOL_S_WKD_PM,PED_VOL_EAST_WKD_PM,PED_VOL_WEST_WKD_PM,PED_VOL_NORTH_WKD_PM,PED_VOL_SOUTH_WKD_PM,AUTO_APPROACH_VOL_E_PM_BALLGAME,AUTO_APPROACH_VOL_W_PM_BALLGAME,AUTO_APPROACH_VOL_N_PM_BALLGAME,AUTO_APPROACH_VOL_S_PM_BALLGAME,AUTO_DEPART_VOL_E_PM_BALLGAME,AUTO_DEPART_VOL_W_PM_BALLGAME,AUTO_DEPART_VOL_N_PM_BALLGAME,AUTP_DEPART_VOL_S_PM_BALLGAME
23944000,5TH ST,HOWARD ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,0,424,905,767,0,456,973,667,0,26,70,81,2,43,60,72,446,445,292,268,0,597,839,811,0,699,889,659,2,152,119,50,0,188,92,42,717,544,464,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30739000,5TH ST,MARKET ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,154,170,678,784,163,132,673,818,756,60,24,51,735,61,8,87,719,524,615,1059,199,328,669,597,185,259,702,647,100,601,67,13,87,608,38,25,1108,978,1278,2496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24319000,7TH ST,STEVENSON ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,21,0,1149,0,42,21,1107,0,0,7,71,4,4,3,74,1,282,869,12,24,18,0,1185,0,79,16,1108,0,7,9,304,23,1,4,306,24,374,945,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24272000,8TH ST,FOLSOM ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,1071,0,0,1053,1112,0,0,1012,408,0,0,309,458,0,0,259,151,330,114,215,1248,0,0,1165,1359,0,0,1054,72,0,0,121,71,0,0,112,231,348,185,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27258000,8TH AVE,FULTON ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,1573,717,477,280,1587,836,228,396,3,5,17,76,1,1,18,81,78,55,74,25,1148,1148,354,320,1067,1189,227,487,4,1,50,19,2,4,45,21,80,66,96,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26319000,BAKER ST,OAK ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,2442,0,347,281,2314,0,557,199,12,0,12,301,303,1,12,9,28,51,119,47,1816,0,187,430,1770,0,308,355,8,3,8,70,8,1,9,2,32,54,122,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24671000,BATTERY ST,PINE ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,0,669,0,1075,0,701,0,1043,1,23,1,35,1,27,2,30,791,822,629,598,0,828,0,1018,0,913,0,933,1,11,2,63,1,11,1,63,565,535,393,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33282000,BAYSHORE BLVD,JERROLD AVE,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,0,720,2416,1026,219,0,2917,1026,0,4,8,24,18,0,12,6,19,0,0,0,0,539,2354,1174,291,0,2602,1174,0,16,6,10,0,0,22,2,28,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30039000,SANSOME ST,BROADWAY ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,1055,599,393,0,841,630,536,40,29,5,33,1,22,4,38,4,297,314,175,194,769,684,562,0,681,927,378,29,10,13,42,3,9,19,36,3,151,245,160,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26764000,FILLMORE ST,CERVANTES BLVD/BAY ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,338,213,382,140,419,205,167,282,20,9,3,5,21,10,4,2,46,89,26,50,273,517,291,175,290,519,167,280,9,19,8,10,8,17,9,11,83,130,52,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21177000,FOLSOM ST,CESAR CHAVEZ,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,1343,1023,317,180,1231,985,453,194,99,16,40,13,64,10,88,6,70,80,42,81,1069,1160,188,347,988,1101,300,375,17,49,5,66,9,71,20,19,74,62,52,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26067000,DIVISADERO ST,MCALLISTER ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,139,110,908,608,144,87,914,620,68,13,13,6,74,11,7,8,132,170,91,125,83,160,587,836,96,138,587,845,9,106,5,7,8,68,7,44,274,247,147,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23592000,EMBARCADERO,TOWNSEND ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,64,3,1066,883,8,105,1087,816,99,0,178,235,3,47,273,189,223,144,39,25,103,5,886,947,6,147,935,853,42,0,104,220,2,70,142,151,141,178,41,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25425000,POWELL ST,FILBERT ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,181,109,116,91,194,170,133,0,1,1,0,1,1,1,1,0,308,8,126,34,110,106,115,122,121,189,143,0,1,4,3,8,0,8,6,0,242,14,184,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33541000,LAKE MERCED BLVD,FONT BLVD,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,0,354,1946,1584,248,0,2166,1470,4,0,0,1,3,0,1,1,8,5,25,15,0,279,1701,1818,284,0,1810,1704,3,5,0,2,3,1,2,4,20,0,32,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22244000,GENESSEE ST,HEARST AVE,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,20,36,203,103,54,46,159,103,2,5,13,2,10,0,3,9,25,20,10,13,17,49,141,80,24,37,153,73,0,2,8,3,0,1,2,4,21,23,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30757000,GUERRERO ST/LAGUNA ST,MARKET ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,858,332,686,431,1103,298,499,407,233,22,4,7,239,22,1,4,60,80,116,124,588,730,706,506,791,654,510,575,41,427,2,0,41,425,3,0,111,54,176,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35006000,OCTAVIA BLVD,MARKET ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,1133,311,1344,1910,992,307,1492,1907,257,25,35,3,247,29,33,11,25,62,156,151,854,663,1509,1770,737,678,1630,1751,60,362,73,17,49,418,15,21,49,60,185,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24462000,POLK ST,MCALLISTER ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,553,366,83,796,432,351,144,871,222,38,74,139,182,36,94,161,527,426,507,388,311,618,97,759,254,590,104,837,23,261,102,63,9,231,137,70,278,202,251,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26704000,POLK ST,NORTH POINT ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,328,177,162,109,277,208,209,82,167,19,48,4,210,15,7,6,77,70,66,55,206,348,115,148,183,348,138,148,20,185,11,23,19,168,5,40,106,73,104,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25901000,WEBSTER ST,PAGE ST,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,272,101,333,201,286,80,369,172,291,8,2,4,285,8,10,2,34,26,62,54,165,145,256,280,203,117,275,251,27,63,3,6,23,66,7,3,38,41,58,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20770000,SAN BRUNO AVE,SILVER AVE,intersection,,3,10/23/2018,Tuesday,23,10,2018,residential,QUALITY COUNTS,,,,,,394,612,450,419,702,355,531,287,13,2,2,4,16,2,1,2,46,169,57,190,308,598,502,590,743,528,342,385,4,9,5,1,3,12,0,1,12,210,43,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23777000,MARIPOSA ST,VERMONT ST,Intersection,,5,10/25/2018,Thursday,25,10,2018,Arterial,,,,,,,519,55,56,0,120,0,500,47,,,,,,,,,7,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24238000,11TH ST,FOLSOM ST,intersection,,3,10/30/2018,Tuesday,30,10,2018,residential,QUALITY COUNTS,,,,,,855,0,444,354,1029,115,321,188,433,5,89,152,456,35,96,92,79,65,71,90,816,0,467,408,1038,137,296,220,54,1,111,268,37,195,116,73,127,135,69,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24160000,VALENCIA ST,18TH ST,intersection,,3,10/30/2018,Tuesday,30,10,2018,residential,QUALITY COUNTS,,,,,,364,185,432,276,359,218,409,271,68,13,467,82,37,10,491,92,202,180,198,198,309,342,440,437,295,364,421,448,27,34,123,397,6,60,120,385,463,428,300,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24934000,LEAVENWORTH ST,TURK ST,INTERSECTION,,3,10/30/2018,Tuesday,30,10,2018,residential,QUALITY COUNTS,,,,,,0,342,862,0,0,422,782,0,5,12,13,2,8,8,14,2,290,287,236,248,0,652,840,0,0,743,749,0,6,48,29,5,3,47,27,7,305,332,365,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27018000,BAKER ST,BEACH ST,intersection,,3,10/30/2018,Tuesday,30,10,2018,residential,QUALITY COUNTS,,,,,,0,17,45,83,25,0,39,81,0,1,7,5,0,0,7,6,27,66,35,3,0,150,57,123,29,0,91,210,0,2,5,12,0,0,6,13,43,106,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27635000,19TH AVE,CALIFORNIA ST,intersection,,4,12/12/2018,Wednesday,12,12,2018,residential,QUALITY COUNTS,,,,,,419,223,106,56,422,226,79,77,3,2,2,0,3,2,2,0,13,36,34,63,330,320,86,63,339,319,56,85,4,2,2,4,4,2,2,4,41,46,42,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27506000,19TH AVE,CLEMENT ST,intersection,,4,12/12/2018,Wednesday,12,12,2018,residential,QUALITY COUNTS,,,,,,207,139,154,84,236,143,113,92,10,3,4,1,12,5,1,0,29,33,39,51,172,211,131,84,179,213,102,104,4,8,3,2,3,9,3,2,40,53,71,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27636000,20TH AVE,CALIFORNIA ST,intersection,,4,12/12/2018,Wednesday,12,12,2018,residential,QUALITY COUNTS,,,,,,396,225,51,47,426,235,18,40,3,4,2,0,4,4,1,0,11,7,21,53,300,321,41,23,319,312,20,34,3,2,0,0,3,2,0,0,13,10,44,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529000,21ST AVE,BALBOA ST,intersection,,4,12/12/2018,Wednesday,12,12,2018,residential,QUALITY COUNTS,,,,,,178,124,91,48,179,113,110,39,4,1,4,5,6,2,2,4,14,26,14,26,140,204,65,55,144,201,68,51,1,0,2,1,1,0,2,1,20,26,25,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27511000,22ND AVE,CABRILLO ST,intersection,,4,12/12/2018,Wednesday,12,12,2018,residential,QUALITY COUNTS,,,,,,254,123,35,63,209,140,33,93,10,7,5,6,13,10,2,3,12,10,21,10,186,186,36,57,142,197,44,82,3,5,1,2,3,5,1,2,11,12,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24867000,SANSOME ST ,GREENWICH ST,intersection,,4,12/12/2018,Wednesday,12,12,2018,residential,QUALITY COUNTS,,,,,,1055,599,393,0,841,630,536,40,29,5,33,1,22,4,38,4,297,314,175,194,769,684,562,0,681,927,378,29,10,13,42,3,9,19,36,3,151,245,160,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24410000,GOUGH ST,HAIGHT ST,Intersection,,4,5/8/2019,Wednesday,8,5,2019,Arterial,Quality Counts,"File includes raw data of vehicle, ped and bike movements in the AM peak period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30757000,GUERRERO ST/LAGUNA ST,HERMANN ST/MARKET ST,Intersection,,4,5/8/2019,Thursday,8,5,2019,Arterial,Quality Counts,"File includes raw data of vehicle, ped and bike movements in the AM peak period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30757000,Laguna St/Guerrero St,Hermann St/Market St,Intersection,,4,5/8/2019,Thursday,8,5,2019,Arterial,Quality Counts,"File includes raw data of vehicle, ped and bike movements in the AM and PM peak periods",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25900000,Oak St,Webster St,Intersection,,4,5/8/2019,Wednesday,8,5,2019,Residential,Quality Counts,,,,,,0,1893,152,330,1806,0,398,176,0,5,2,8,14,0,0,1,33,17,35,36,0,1815,288,212,1770,0,279,266,0,0,9,3,0,1,2,9,20,23,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25914000,Octavia Blvd,Fell St,Intersection,,4,5/8/2019,Wednesday,8,5,2019,Arterial,Quality Counts,"File includes raw data of vehicle, ped and bike movements in the AM peak period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25857000,Octavia Blvd,Haight St,Intersection,,4,5/8/2019,Wednesday,8,5,2019,Arterial,Quality Counts,"File includes raw data of vehicle, ped and bike movements in the AM peak period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070000,Octavia Blvd,Oak St,Intersection,,4,5/8/2019,Wednesday,8,5,2019,Arterial,Quality Counts,"File includes raw data of vehicle, ped and bike movements in the AM peak period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25909000,Octavia Blvd,Page St,Intersection,,4,5/8/2019,Wednesday,8,5,2019,Arterial,Quality Counts,"File includes raw data of vehicle, ped and bike movements in the AM peak period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25901000,Webster St,Page St,Intersection,,4,5/8/2019,Wednesday,8,5,2019,Arterial,Quality Counts,,,,,,221,307,215,275,286,167,358,207,6,341,4,4,335,8,9,1,59,39,71,55,120,234,282,216,307,108,222,215,54,21,9,6,19,56,8,6,31,54,62,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24904000,Powell St,O'Farrell St,Intersection,,3,5/21/2019,Tuesday,21,5,2019,Arterial,Quality Counts,,,,,,0,538,54,15,532,0,45,30,1,35,5,2,29,0,6,8,508,927,293,429,0,547,67,22,559,0,36,41,2,16,8,5,11,0,10,10,1541,1811,551,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24467000,FRANKLIN ST,MCALLISTER ST,Intersection,,3,5/21/2019,Tuesday,21,5,2019,Arterial,Quality Counts,,,,,,359,386,0,1811,456,214,1886,0,30,65,3,19,86,25,6,0,68,87,96,160,554,223,0,2135,295,270,2347,0,187,20,0,10,24,183,10,0,132,86,129,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26621000,DIVISADERO ST,GEARY BLVD,Intersection,,4,5/22/2019,Wednesday,22,5,2019,Arterial,QUALITY COUNTS,"File include peak hour volume by movement entering & leaving volume direction for the peak hour flow by percentage heavy vehicles for all above movements. Pedestrians volume by leg per hour, 15 minutes flor rates b vehicle types.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26514000,LAGUNA ST,GEARY BLVD,Intersection,,4,5/22/2019,Wednesday,22,5,2019,Arterial,QUALITY COUNTS,"File include peak hour volume by movement entering & leaving volume direction for the peak hour flow by percentage heavy vehicles for all above movements. Pedestrians volume by leg per hour, 15 minutes flor rates b vehicle types.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26618000,SCOTT ST,GEARY BLVD,Intersection,,4,5/22/2019,Wednesday,22,5,2019,Arterial,QUALITY COUNTS,"File include peak hour volume by movement entering & leaving volume direction for the peak hour flow by percentage heavy vehicles for all above movements. Pedestrians volume by leg per hour, 15 minutes flor rates b vehicle types.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24808000,Battery St,Vallejo St,Intersection,,4,5/22/2019,Wednesday,22,5,2019,Residential,Quality Counts,,,,,,43,224,676,0,94,54,0,795,4,2,48,1,3,4,1,47,202,267,94,28,51,140,755,0,56,62,0,828,4,5,23,1,5,3,1,24,211,325,55,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22192000,Frida Kahlo Way,Ocean Ave,Intersection,,4,5/22/2019,Wednesday,22,5,2019,Arterial,Quality Counts,,,,,,622,1188,431,701,809,933,651,549,5,13,6,1,11,5,6,3,20,95,68,158,681,1005,533,435,710,944,474,526,10,10,7,1,6,16,5,1,21,68,104,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22190000,Howth St,Geneva Ave,Intersection,,4,5/22/2019,Wednesday,22,5,2019,Arterial,Quality Counts,,,,,,984,567,1,0,513,685,159,195,2,4,0,0,4,1,1,0,59,25,43,25,930,535,1,0,498,527,61,380,2,1,0,0,1,2,0,0,34,20,53,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22193000,Howth St,Ocean Ave,Intersection,,4,5/22/2019,Wednesday,22,5,2019,Arterial,Quality Counts,,,,,,648,810,58,165,913,619,149,0,3,15,2,1,17,3,1,0,181,128,74,275,709,731,75,67,816,712,54,0,14,6,0,0,5,14,0,1,142,85,106,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22875000,Claremont Blvd,Ulloa St,Intersection,,4,5/22/2019,Wednesday,22,5,2019,RESIDENTIAL,QUALITY COUNTS,,,,,,51,271,449,528,63,175,496,565,0,0,1,3,0,0,3,1,7,27,66,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26621000,DIVISADERO ST,GEARY BLVD (reduction only),Intersection,,4,5/22/2019,Wednesday,22,5,2019,Arterial,QUALITY COUNTS,"File includes raw data of vehicle, ped and bike movements in the AM and PM peak periods",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
